,on_fraction,on_level,on_sigma,off_level,off_sigma,off_fraction,id,gal,glc,muThresh
0,0.0,,,1.2549391859995822,0.04060594290130391,1.0,1,0.000244140625,0.5,2.003120090435512
1,0.0,,,1.2748699945260578,0.040817849861575835,1.0,2,0.00048828125,0.5,2.003120090435512
2,0.0,,,1.2864601504457653,0.0406696327768368,1.0,3,0.0009765625,0.5,2.003120090435512
3,0.0,0.0,0.0,1.1946532194170834,0.029883821510148265,1.0,4,0.001953125,0.5,2.003120090435512
4,0.0,0.0,0.0,1.206275120814835,0.028569020920615813,1.0,5,0.00390625,0.5,2.003120090435512
5,0.0,0.0,0.0,1.267316465407533,0.009178729897762476,1.0,6,0.0078125,0.5,2.003120090435512
6,0.0,0.0,0.0,1.2628548735919258,0.00808191140938681,1.0,7,0.015625,0.5,2.003120090435512
7,0.0,0.0,0.0,1.2770808043170438,0.0230347687350865,1.0,8,0.03125,0.5,2.003120090435512
8,0.0,0.0,0.0,1.2765465841686312,0.028800205084128238,1.0,9,0.0625,0.5,2.003120090435512
9,0.1443645058664243,2.069776452139487,0.115921836366092,1.274357693377436,0.036865479311121226,0.8556354941335756,10,0.125,0.5,2.003120090435512
10,0.18291539383384953,2.2630539420327125,0.12442324756944705,1.285630366325081,0.027693942789590316,0.8170846061661505,11,0.25,0.5,2.003120090435512
11,0.21345392215039935,2.4319062546324886,0.22518834478720623,1.2846451677923,0.020001725342527553,0.7865460778496006,12,0.5,0.5,2.003120090435512
12,0.0,,,1.2760810473104307,0.04311226533435153,1.0,13,0.000244140625,0.25,2.003120090435512
13,0.0,0.0,0.0,1.2043635712897192,0.02934341124010676,1.0,14,0.00048828125,0.25,2.003120090435512
14,0.0,0.0,0.0,1.1947888077190987,0.02884714535943274,1.0,15,0.0009765625,0.25,2.003120090435512
15,0.0,0.0,0.0,1.2227628523495853,0.03091093219742685,1.0,16,0.001953125,0.25,2.003120090435512
16,0.0,0.0,0.0,1.266578882967742,0.025711080651571686,1.0,17,0.00390625,0.25,2.003120090435512
17,0.0,0.0,0.0,1.2699088279376864,0.020871253159029022,1.0,18,0.0078125,0.25,2.003120090435512
18,0.0,0.0,0.0,1.3016962905330565,0.011953458255485851,1.0,19,0.015625,0.25,2.003120090435512
19,0.0,0.0,0.0,1.2853766810237015,0.03541505602816999,1.0,20,0.03125,0.25,2.003120090435512
20,0.16126288102707545,2.048627996627631,0.1177950932680406,1.2845011521323644,0.03793282275366394,0.8387371189729246,21,0.0625,0.25,2.003120090435512
21,0.1994406854645585,2.244725869982041,0.10376277802318905,1.3007077567510634,0.02158872702186396,0.8005593145354415,22,0.125,0.25,2.003120090435512
22,0.2151292761764629,2.4904835277689017,0.1695437481086254,1.2944688441407974,0.043316537845213526,0.7848707238235371,23,0.25,0.25,2.003120090435512
23,0.24522065683392172,2.469988707742611,0.27912404520247275,1.295195090321163,0.015245073610878391,0.7547793431660783,24,0.5,0.25,2.003120090435512
24,0.0,0.0,0.0,1.2053081538777537,0.03138319903916104,1.0,25,0.000244140625,0.125,2.003120090435512
25,0.0,0.0,0.0,1.2081768084462596,0.029802122279756,1.0,26,0.00048828125,0.125,2.003120090435512
26,0.0,0.0,0.0,1.261487808315948,0.02881432915994543,1.0,27,0.0009765625,0.125,2.003120090435512
27,0.0,0.0,0.0,1.2672763249268757,0.02760769765918071,1.0,28,0.001953125,0.125,2.003120090435512
28,0.0,0.0,0.0,1.2581689279514015,0.03259965438336442,1.0,29,0.00390625,0.125,2.003120090435512
29,0.0,0.0,0.0,1.2653423802160486,0.03051682007646714,1.0,30,0.0078125,0.125,2.003120090435512
30,0.0,0.0,0.0,1.2979190048102114,0.04199939695879082,1.0,31,0.015625,0.125,2.003120090435512
31,0.15724281194224282,2.1180437677528077,0.1453136390481224,1.3043881643031605,0.045962262563554644,0.8427571880577571,32,0.03125,0.125,2.003120090435512
32,0.2089984310727588,2.2886943727567077,0.13294438409908185,1.299649928413711,0.04661308094676253,0.7910015689272412,33,0.0625,0.125,2.003120090435512
33,0.2500532204403423,2.461261978714258,0.13016493573788726,1.3029521930549084,0.016495334464935674,0.7499467795596577,34,0.125,0.125,2.003120090435512
34,0.26764171642455437,2.659029959484724,0.2528105618396775,1.2955818638139183,0.0390958572121782,0.7323582835754457,35,0.25,0.125,2.003120090435512
35,0.31334699538305144,2.599519237965457,0.2725868191963256,1.3034979320956226,0.015865068165329982,0.6866530046169486,36,0.5,0.125,2.003120090435512
36,0.0,0.0,0.0,1.288581045215093,0.015410595962569613,1.0,37,0.000244140625,0.0625,2.003120090435512
37,0.0,0.0,0.0,1.2827524511502542,0.015414201104849392,1.0,38,0.00048828125,0.0625,2.003120090435512
38,0.0,0.0,0.0,1.2966371691109446,0.013639512551626381,1.0,39,0.0009765625,0.0625,2.003120090435512
39,0.0,0.0,0.0,1.2966998608959974,0.013504123101500067,1.0,40,0.001953125,0.0625,2.003120090435512
40,0.0,0.0,0.0,1.2687790048515026,0.027919817163559298,1.0,41,0.00390625,0.0625,2.003120090435512
41,0.15635225536888875,2.06392720194039,0.12358339139045126,1.303881334314165,0.040448503627837654,0.8436477446311113,43,0.015625,0.0625,2.003120090435512
42,0.2213028300491222,2.30965258557264,0.09407793729016309,1.3250882115618445,0.01745077735843672,0.7786971699508779,44,0.03125,0.0625,2.003120090435512
43,0.280413292456664,2.527375688697282,0.14426934307167547,1.3106088873191613,0.04904884003087335,0.719586707543336,45,0.0625,0.0625,2.003120090435512
