,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,3.987955749179409,1.139830782763438,0.3086061951785689,0.2475950344349333,0.7771887778410881,0.222811222158912,1,0.000244140625,0.5,1.8809053186644173
1,3.951229948129239,1.0901958025279992,0.3744233812709141,0.28716362414835633,0.8013692666448023,0.19863073335519763,2,0.00048828125,0.5,1.8809053186644173
2,4.017389988868283,1.0891558304982905,0.21022816932484217,0.24771717721838857,0.8641851846472034,0.13581481535279666,3,0.0009765625,0.5,1.8809053186644173
3,4.087593650815283,0.9162710335497567,0.279553444135894,0.19372751261910198,0.8345604631373631,0.16543953686263685,4,0.001953125,0.5,1.8809053186644173
4,3.9711649034689107,0.9414135008896338,0.2635929998912742,0.18293790553936015,0.8893520534665046,0.11064794653349551,5,0.00390625,0.5,1.8809053186644173
5,3.888325361663228,0.0,0.27903059826951176,0.0,1.0,0.0,6,0.0078125,0.5,1.8809053186644173
6,3.30481139095774,0.0,1.1949556268909582,0.0,1.0,0.0,7,0.015625,0.5,1.8809053186644173
7,3.1397919726655017,0.0,0.9327072986597982,0.0,1.0,0.0,8,0.03125,0.5,1.8809053186644173
8,3.148706692492305,1.7953355932214874,0.24035859678220173,0.3746770686317095,0.7762918906932714,0.22370810930672852,9,0.0625,0.5,1.8809053186644173
9,3.125246307930409,1.6291303002381101,0.19487286898744316,0.27871435279140755,0.7712920317053727,0.22870796829462717,10,0.125,0.5,1.8809053186644173
10,3.0332487557870493,1.532768200501585,0.17252153384748195,0.1922444604040055,0.7667495066014355,0.2332504933985646,11,0.25,0.5,1.8809053186644173
11,2.95124594248482,1.3578052642884573,0.17642462836168188,0.07148504927028237,0.7621311136097827,0.23786888639021728,12,0.5,0.5,1.8809053186644173
12,4.067321116215185,1.1047249741912626,0.3115396241809458,0.16332089857503895,0.664048641362669,0.33595135863733117,13,0.000244140625,0.25,1.8809053186644173
13,3.948210306524258,1.270011284762383,0.29483354236186604,0.29336147198511037,0.7600759891619956,0.23992401083800433,14,0.00048828125,0.25,1.8809053186644173
14,4.038320429065541,1.1016371144483528,0.21852016547435452,0.22265586438593396,0.8319052493197961,0.16809475068020385,15,0.0009765625,0.25,1.8809053186644173
15,3.984495860295327,1.1086511118314253,0.20238444324264157,0.22784110758272746,0.8748323254198743,0.12516767458012576,16,0.001953125,0.25,1.8809053186644173
16,3.9820569600423434,0.0,0.21390351268038402,0.0,1.0,0.0,17,0.00390625,0.25,1.8809053186644173
17,3.5075775987581137,0.0,1.3032182222607687,0.0,1.0,0.0,18,0.0078125,0.25,1.8809053186644173
18,3.4852449606360807,1.6312421508371677,0.23183823524962355,0.38326893840057263,0.8832721035789391,0.11672789642106088,19,0.015625,0.25,1.8809053186644173
19,3.2680745814322787,1.4703682056282759,0.22819656827636883,0.17380087626778876,0.82613231349516,0.1738676865048398,20,0.03125,0.25,1.8809053186644173
20,3.11096328223481,1.3510105099062362,0.2352213322340121,0.11671239283844635,0.7217993792533075,0.27820062074669255,21,0.0625,0.25,1.8809053186644173
21,2.9048671657701672,1.3062857229487637,0.2338188527749606,0.07513584208820095,0.6760376200075374,0.3239623799924626,22,0.125,0.25,1.8809053186644173
22,2.8265876958887564,1.2849853704190641,0.2188552623201793,0.0563135949703122,0.5917710591393831,0.4082289408606169,23,0.25,0.25,1.8809053186644173
23,2.691050907581242,1.2643484333471606,0.20897663364493752,0.05020314580169124,0.5088690060947525,0.4911309939052475,24,0.5,0.25,1.8809053186644173
24,4.007251254679904,1.1250003955762589,0.23377377909068933,0.12865372831735955,0.6664786592334322,0.3335213407665677,25,0.000244140625,0.125,1.8809053186644173
25,3.9515329875727194,1.1991799801458862,0.2254866576851026,0.14830460329033712,0.6876978582744353,0.31230214172556464,26,0.00048828125,0.125,1.8809053186644173
26,3.931849108554754,1.185503270084147,0.18497018842384336,0.16300410738008267,0.7697237163830897,0.23027628361691047,27,0.0009765625,0.125,1.8809053186644173
27,3.9663251411359575,1.1766582863876294,0.19484024136361994,0.1730748254494486,0.8111535958312452,0.18884640416875478,28,0.001953125,0.125,1.8809053186644173
28,3.92577603056537,1.544185238207034,0.1469201756234211,0.3484188805649252,0.8900503785418291,0.10994962145817082,29,0.00390625,0.125,1.8809053186644173
29,3.8112975529097097,1.61916845849394,0.10469543830757345,0.2812010986075566,0.8894936548235539,0.1105063451764462,30,0.0078125,0.125,1.8809053186644173
30,3.621757823779645,1.6070909451711115,0.1263400064439399,0.255341670620438,0.7815680947472573,0.21843190525274273,31,0.015625,0.125,1.8809053186644173
31,3.2816996991214973,1.3470730178663706,0.23320159542505098,0.04706918883399396,0.6434927869376139,0.3565072130623859,32,0.03125,0.125,1.8809053186644173
32,3.035291681192748,1.271957727202057,0.28821014090119146,0.06877130299746227,0.4340982733616089,0.5659017266383911,33,0.0625,0.125,1.8809053186644173
33,2.7438579638061307,1.2294711188871177,0.32600270754709254,0.05466255712679704,0.3284679634842616,0.6715320365157383,34,0.125,0.125,1.8809053186644173
34,2.710406022067712,1.246815010829111,0.27661963682734825,0.06305683475792136,0.24096318669366731,0.7590368133063327,35,0.25,0.125,1.8809053186644173
35,2.5130075158508904,1.2357087961104345,0.22326089278050518,0.05991416353778574,0.15578842764995948,0.8442115723500405,36,0.5,0.125,1.8809053186644173
36,3.949114280149608,1.2289107719676318,0.13359185394380763,0.10607107399286533,0.6401696417551389,0.3598303582448612,37,0.000244140625,0.0625,1.8809053186644173
