,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,3.9384328043008323,1.0089917929902001,0.2207816769707332,0.1831593057554063,0.804694192792285,0.1953058072077148,1,0.000244140625,0.5,1.78300468376689
1,3.9539486314413415,0.9504289932712091,0.22041176362811687,0.1650270443118709,0.8271727797877889,0.17282722021221114,2,0.00048828125,0.5,1.78300468376689
2,3.917642004704854,0.9011534367925457,0.21487797526558255,0.1598870622999771,0.8319923737810507,0.1680076262189493,3,0.0009765625,0.5,1.78300468376689
3,3.9391334076081734,0.948457567857491,0.2113077769521152,0.15836139978747812,0.8345561468657621,0.16544385313423796,4,0.001953125,0.5,1.78300468376689
4,3.946151280797385,0.9450010502531099,0.20561712606264373,0.14880707216384167,0.8341831596232127,0.16581684037678726,5,0.00390625,0.5,1.78300468376689
5,3.9474518181874148,0.9482732264892162,0.2093151671625302,0.1659214040939581,0.8496482032579513,0.1503517967420488,6,0.0078125,0.5,1.78300468376689
6,3.905449044825726,1.2271939080863132,0.24952377811046839,0.46240439271263845,0.8732438030357778,0.12675619696422233,7,0.015625,0.5,1.78300468376689
7,3.3792593429532043,0.0,0.9909446775810191,0.0,1.0,0.0,8,0.03125,0.5,1.78300468376689
8,3.0256588536571267,0.0,0.9013739738083342,0.0,1.0,0.0,9,0.0625,0.5,1.78300468376689
9,2.819140341907989,0.0,0.7438628540050638,0.0,1.0,0.0,10,0.125,0.5,1.78300468376689
10,2.7008323118830764,0.0,0.6650450229438695,0.0,1.0,0.0,11,0.25,0.5,1.78300468376689
11,2.6246626162972793,0.0,0.5808817680814142,0.0,1.0,0.0,12,0.5,0.5,1.78300468376689
12,3.9374033626591083,0.9860389366279085,0.20856603136114213,0.17263956413658257,0.8526740301822725,0.14732596981772744,13,0.000244140625,0.25,1.78300468376689
13,3.952584093794331,1.0301249736927056,0.20026382748748195,0.20246234669485447,0.8602249000959035,0.13977509990409653,14,0.00048828125,0.25,1.78300468376689
14,3.9686543031690196,0.9800158525849356,0.2014110461708736,0.14088498523225235,0.8650631711306097,0.13493682886939026,15,0.0009765625,0.25,1.78300468376689
15,3.9473985480689087,1.035444310515427,0.17623402420099354,0.1587204597668139,0.8696198007829126,0.1303801992170875,16,0.001953125,0.25,1.78300468376689
16,3.943193069433108,1.0181148083558547,0.19668920032289336,0.16491956507025698,0.8549480276776278,0.14505197232237213,17,0.00390625,0.25,1.78300468376689
17,3.918377021265339,0.9987916991989163,0.21821040557657095,0.18423131288914257,0.8820288890038794,0.11797111099612051,18,0.0078125,0.25,1.78300468376689
18,3.4511835768629724,0.0,0.9313493803081881,0.0,1.0,0.0,19,0.015625,0.25,1.78300468376689
19,3.1095710673069554,0.0,0.8099366719137887,0.0,1.0,0.0,20,0.03125,0.25,1.78300468376689
20,2.7815132528004862,0.0,0.915044831841907,0.0,1.0,0.0,21,0.0625,0.25,1.78300468376689
21,2.5714130399117687,0.0,0.7636043011863465,0.0,1.0,0.0,22,0.125,0.25,1.78300468376689
22,2.4771197191411956,0.0,0.6340927121370056,0.0,1.0,0.0,23,0.25,0.25,1.78300468376689
23,2.51401571845803,0.0,0.5814461076296138,0.0,1.0,0.0,24,0.5,0.25,1.78300468376689
24,3.949664490727184,0.9791382200307122,0.17527354387139818,0.16822836085387852,0.8666455989908178,0.133354401009182,25,0.000244140625,0.125,1.78300468376689
