,on_fraction,on_level,on_sigma,off_level,off_sigma,off_fraction,id,gal,glc,muThresh
0,0.0,,,1.133112878130459,0.021079729174519918,1.0,1,0.000244140625,0.5,1.8393954121782725
1,0.0,,,1.128208094767188,0.018298895369342844,1.0,2,0.00048828125,0.5,1.8393954121782725
2,0.0,,,1.1334180628205042,0.022148755363018066,1.0,3,0.0009765625,0.5,1.8393954121782725
3,0.0,,,1.1435607452488539,0.027684408812547794,1.0,4,0.001953125,0.5,1.8393954121782725
4,0.0,,,1.1489235541011003,0.038614349589248885,1.0,5,0.00390625,0.5,1.8393954121782725
5,0.0,,,1.1510078586802472,0.018522250027675713,1.0,6,0.0078125,0.5,1.8393954121782725
6,0.0,,,1.1579804794049515,0.041959111947147534,1.0,7,0.015625,0.5,1.8393954121782725
7,0.0,,,1.134248199039746,0.042373305000996675,1.0,8,0.03125,0.5,1.8393954121782725
8,0.0,0.0,0.0,1.1247218326664752,0.01282285683496103,1.0,9,0.0625,0.5,1.8393954121782725
9,0.0,0.0,0.0,1.1270960303374853,0.01930257249548917,1.0,10,0.125,0.5,1.8393954121782725
10,0.0,0.0,0.0,1.105779878637912,0.021856205175196666,1.0,11,0.25,0.5,1.8393954121782725
11,0.0,0.0,0.0,1.1396720256952861,0.02655468639491627,1.0,12,0.5,0.5,1.8393954121782725
12,0.0,0.0,0.0,1.1148813040682068,0.01571325655323851,1.0,13,0.000244140625,0.25,1.8393954121782725
13,0.0,,,1.1459373207138848,0.03539715345209512,1.0,14,0.00048828125,0.25,1.8393954121782725
14,0.0,,,1.1585504952419259,0.018283335839711822,1.0,15,0.0009765625,0.25,1.8393954121782725
15,0.0,,,1.1456971549047004,0.017594732810719087,1.0,16,0.001953125,0.25,1.8393954121782725
16,0.0,,,1.1592884774933723,0.01803607410385827,1.0,17,0.00390625,0.25,1.8393954121782725
17,0.0,,,1.1471141551885653,0.04384791733857897,1.0,18,0.0078125,0.25,1.8393954121782725
18,0.0,,,1.153569347248035,0.01930159698965626,1.0,19,0.015625,0.25,1.8393954121782725
19,0.0,0.0,0.0,1.1442660125456559,0.011611487612201495,1.0,20,0.03125,0.25,1.8393954121782725
20,0.0,0.0,0.0,1.1529217760881227,0.017066194844367995,1.0,21,0.0625,0.25,1.8393954121782725
21,0.0,0.0,0.0,1.1415796687207056,0.019516337147128075,1.0,22,0.125,0.25,1.8393954121782725
22,0.0,0.0,0.0,1.1512226809859676,0.020661442006742598,1.0,23,0.25,0.25,1.8393954121782725
23,0.11411656373001842,2.258924490579265,0.26071665650618003,1.1594654708916858,0.020533996813146396,0.8858834362699816,24,0.5,0.25,1.8393954121782725
24,0.0,0.0,0.0,1.1465214114264444,0.028140934481882596,1.0,25,0.000244140625,0.125,1.8393954121782725
25,0.0,0.0,0.0,1.1194115962316273,0.021942453619780103,1.0,26,0.00048828125,0.125,1.8393954121782725
26,0.0,,,1.140779572526096,0.025722686523832056,1.0,27,0.0009765625,0.125,1.8393954121782725
27,0.0,,,1.1520095245751796,0.03262557448332573,1.0,28,0.001953125,0.125,1.8393954121782725
28,0.0,,,1.1533313693064635,0.03773585928617755,1.0,29,0.00390625,0.125,1.8393954121782725
29,0.0,,,1.153272501812673,0.03602953408357169,1.0,30,0.0078125,0.125,1.8393954121782725
30,0.0,0.0,0.0,1.1507215093650405,0.018436756203080436,1.0,31,0.015625,0.125,1.8393954121782725
31,0.0,0.0,0.0,1.1705720567046038,0.03742666857243711,1.0,32,0.03125,0.125,1.8393954121782725
32,0.0,0.0,0.0,1.167435138514503,0.04155553381202454,1.0,33,0.0625,0.125,1.8393954121782725
33,0.14198047036393913,2.37649806171075,0.28145807393076866,1.1573593606173918,0.02062067468249591,0.8580195296360609,34,0.125,0.125,1.8393954121782725
34,0.23457734526114535,2.453736113770548,0.25931070142359225,1.1564933575022667,0.022680955822608866,0.7654226547388547,35,0.25,0.125,1.8393954121782725
35,0.3563967793747851,2.565895866716396,0.2811575716639508,1.1918127709825908,0.025737420810399706,0.6436032206252148,36,0.5,0.125,1.8393954121782725
36,0.0,0.0,0.0,1.1507597625969563,0.034460056465813696,1.0,37,0.000244140625,0.0625,1.8393954121782725
37,0.0,0.0,0.0,1.143134642438618,0.019880066007728885,1.0,38,0.00048828125,0.0625,1.8393954121782725
38,0.0,,,1.1548840398436937,0.03925569544688189,1.0,39,0.0009765625,0.0625,1.8393954121782725
39,0.0,,,1.1661408593591085,0.03736369847051297,1.0,40,0.001953125,0.0625,1.8393954121782725
40,0.0,0.0,0.0,1.1435725107430417,0.015971911325195494,1.0,41,0.00390625,0.0625,1.8393954121782725
41,0.0,0.0,0.0,1.1695854341596472,0.019468208097782345,1.0,42,0.0078125,0.0625,1.8393954121782725
42,0.0,0.0,0.0,1.1666688612416902,0.03441143265514387,1.0,43,0.015625,0.0625,1.8393954121782725
43,0.19389665386487745,2.581769052453212,0.30604424741646535,1.186266175569341,0.020286759947014423,0.8061033461351225,44,0.03125,0.0625,1.8393954121782725
44,0.2994065904949544,2.6345278204699003,0.2916620817326476,1.1715653924920584,0.04206085661226029,0.7005934095050456,45,0.0625,0.0625,1.8393954121782725
45,0.37788394647269763,2.6456183245344946,0.2709406210830927,1.1730585165694198,0.022893688047001336,0.6221160535273024,46,0.125,0.0625,1.8393954121782725
46,0.49457777137163145,2.7539359681886286,0.2773885308702311,1.180458104078885,0.048631778748762004,0.5054222286283686,47,0.25,0.0625,1.8393954121782725
47,0.6488802911986971,2.865926044907542,0.24641753161657884,1.2318627177236987,0.04912155349206203,0.35111970880130294,48,0.5,0.0625,1.8393954121782725
48,0.0,0.0,0.0,1.1512046944931495,0.04087363288821509,1.0,49,0.000244140625,0.03125,1.8393954121782725
49,0.0,0.0,0.0,1.1492015409034235,0.037658470699711837,1.0,50,0.00048828125,0.03125,1.8393954121782725
50,0.0,,,1.1587701255685727,0.022898572809709573,1.0,51,0.0009765625,0.03125,1.8393954121782725
51,0.0,,,1.154958572944485,0.02229713679768949,1.0,52,0.001953125,0.03125,1.8393954121782725
52,0.0,0.0,0.0,1.1654378238435972,0.022856521996931743,1.0,53,0.00390625,0.03125,1.8393954121782725
53,0.14441418528806657,2.43509755218454,0.31421136369806835,1.1751956959764012,0.02300757785779854,0.8555858147119334,54,0.0078125,0.03125,1.8393954121782725
54,0.3122303278077074,2.7638822250084574,0.2851949508959535,1.1901049503408772,0.04450818255204876,0.6877696721922927,55,0.015625,0.03125,1.8393954121782725
55,0.4602833862986109,2.845137584391702,0.2673297034946242,1.2022852173267988,0.025064952500132624,0.5397166137013891,56,0.03125,0.03125,1.8393954121782725
56,0.5655300597074812,2.92946292908848,0.24874021657612164,1.2047998321357343,0.05011726107939932,0.43446994029251873,57,0.0625,0.03125,1.8393954121782725
57,0.6314290050883287,2.892599217685002,0.24772465024781856,1.1915539133022341,0.05028201091077186,0.3685709949116714,58,0.125,0.03125,1.8393954121782725
58,0.7664169336025992,3.0000981088573466,0.2097514337618401,1.2585349584299923,0.04304623404652176,0.23358306639740073,59,0.25,0.03125,1.8393954121782725
59,0.7973313298951078,3.1634667462803443,0.16169107403612462,1.4981795965677647,0.208753346550187,0.20266867010489237,60,0.5,0.03125,1.8393954121782725
60,0.0,0.0,0.0,1.1602029256843203,0.041136056898478025,1.0,61,0.000244140625,0.015625,1.8393954121782725
61,0.0,0.0,0.0,1.161818508238491,0.042145713896090765,1.0,62,0.00048828125,0.015625,1.8393954121782725
62,0.0,,,1.1650846219955293,0.026542065962682552,1.0,63,0.0009765625,0.015625,1.8393954121782725
63,0.0,0.0,0.0,1.1822501722387333,0.025367229880673792,1.0,64,0.001953125,0.015625,1.8393954121782725
64,0.184215932930588,2.486375802525682,0.30936139404925556,1.1899144280257477,0.02713938365257515,0.815784067069412,65,0.00390625,0.015625,1.8393954121782725
65,0.4808772506053749,2.869361574707451,0.2588132373496645,1.2145660095502653,0.02842840074640228,0.5191227493946252,66,0.0078125,0.015625,1.8393954121782725
66,0.6624219570253304,3.0304044269218218,0.21095275354831755,1.2404369791502996,0.034520349515234854,0.33757804297466976,67,0.015625,0.015625,1.8393954121782725
67,0.7526718536790544,3.096392337436787,0.22732023135373733,1.253260050700784,0.06232734694843993,0.24732814632094566,68,0.03125,0.015625,1.8393954121782725
68,0.8166215978570617,3.197231406773958,0.19692216301130253,1.3654888551708129,0.14394628989721378,0.1833784021429383,69,0.0625,0.015625,1.8393954121782725
69,0.8252585331968006,3.253904757963386,0.17420271108177485,1.5196116038436878,0.25178914944039565,0.17474146680319935,70,0.125,0.015625,1.8393954121782725
70,0.8463838228756374,3.3443525944494468,0.09981957562139314,1.9833260959943833,0.40765365881065135,0.1536161771243625,71,0.25,0.015625,1.8393954121782725
71,0.8754673635583043,3.4254347727237846,0.11558129988244915,2.1021410955417297,0.5358491839455324,0.12453263644169557,72,0.5,0.015625,1.8393954121782725
72,0.0,,,1.1524055657922736,0.04669090642473655,1.0,73,0.000244140625,0.0078125,1.8393954121782725
73,0.0,,,1.1566521024826695,0.036439349066002914,1.0,74,0.00048828125,0.0078125,1.8393954121782725
74,0.0,0.0,0.0,1.122382942983207,0.03313062825059448,1.0,75,0.0009765625,0.0078125,1.8393954121782725
75,0.1326597591318054,2.592404388788291,0.3748954830551773,1.1719078297560435,0.05034270964632432,0.8673402408681946,76,0.001953125,0.0078125,1.8393954121782725
76,0.6218874447576571,3.2006594761117624,0.2512528959825089,1.2335005302110726,0.08496639221147388,0.37811255524234283,77,0.00390625,0.0078125,1.8393954121782725
77,0.7088657325502102,3.324457095663355,0.21794619420481803,1.2309092280020852,0.133674430098263,0.2911342674497898,78,0.0078125,0.0078125,1.8393954121782725
78,0.8673588034513184,3.3608107899482533,0.16576157028553143,1.4985212398935546,0.2646553415899565,0.13264119654868156,79,0.015625,0.0078125,1.8393954121782725
79,1.0,3.4366474444352275,0.10606572353729757,,,0.0,80,0.03125,0.0078125,1.8393954121782725
80,1.0,3.4648019364785534,0.09303453650045615,,,0.0,81,0.0625,0.0078125,1.8393954121782725
81,1.0,3.502346828112004,0.11498978416949308,,,0.0,82,0.125,0.0078125,1.8393954121782725
82,1.0,3.604948704069599,0.061106250783656654,,,0.0,83,0.25,0.0078125,1.8393954121782725
83,0.8732435622878026,3.6535525289407316,0.05042965293260799,2.4303180957837323,0.681542873759617,0.12675643771219736,84,0.5,0.0078125,1.8393954121782725
84,0.0,,,1.1430613410278987,0.05561891253865912,1.0,85,0.000244140625,0.00390625,1.8393954121782725
85,0.0,0.0,0.0,1.101844890065078,0.03625106945375486,1.0,86,0.00048828125,0.00390625,1.8393954121782725
86,0.0,0.0,0.0,1.120176258187863,0.05343663814832935,1.0,87,0.0009765625,0.00390625,1.8393954121782725
87,0.0,0.0,0.0,1.1328280564908018,0.04215007706824982,1.0,88,0.001953125,0.00390625,1.8393954121782725
88,0.0,0.0,0.0,1.1343049201108546,0.05647500505977157,1.0,89,0.00390625,0.00390625,1.8393954121782725
89,0.1175695968113127,2.904017231459278,0.4030623775200854,1.1320566006393877,0.043516851858785364,0.8824304031886874,90,0.0078125,0.00390625,1.8393954121782725
90,0.1298574465364553,2.8999964417674375,0.47111628798267374,1.135430788566705,0.04419895927804295,0.8701425534635446,91,0.015625,0.00390625,1.8393954121782725
91,0.0,0.0,0.0,1.1385661320557596,0.06012092995190442,1.0,92,0.03125,0.00390625,1.8393954121782725
92,0.11584750873260476,2.910210484972964,0.42625965425293816,1.1288588120674188,0.043755971762647256,0.8841524912673953,93,0.0625,0.00390625,1.8393954121782725
93,0.12204938327831262,2.8446296542691023,0.3968718842569212,1.124112382784728,0.054858222537509445,0.8779506167216874,94,0.125,0.00390625,1.8393954121782725
94,0.17901001250776666,2.7468229096829515,0.45206995529897787,1.1186399984924673,0.052527929875041374,0.8209899874922333,95,0.25,0.00390625,1.8393954121782725
95,0.21235619356147845,2.6758701956853335,0.4242144147017815,1.0620711814138153,0.04514178553350819,0.7876438064385215,96,0.5,0.00390625,1.8393954121782725
