,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,0.0,1.129579673855632,0.0,0.044601268503228216,0.0,1.0,1,0.000244140625,0.5,1.9695439156468686
1,0.0,1.081779114313581,0.0,0.04537518482412859,0.0,1.0,2,0.00048828125,0.5,1.9695439156468686
2,0.0,1.0878329870012446,0.0,0.03876953179527331,0.0,1.0,3,0.0009765625,0.5,1.9695439156468686
3,0.0,1.0958316494889242,0.0,0.03299828478016917,0.0,1.0,4,0.001953125,0.5,1.9695439156468686
4,0.0,1.1323325951545982,0.0,0.03979808045808742,0.0,1.0,5,0.00390625,0.5,1.9695439156468686
5,2.818653619518179,1.188538661083821,0.4687285349044252,0.07576604438409396,0.1744631353788158,0.8255368646211843,6,0.0078125,0.5,1.9695439156468686
6,3.243321456116071,1.2974606684607928,0.22350308674844965,0.11262946549450689,0.5206880415672929,0.47931195843270713,7,0.015625,0.5,1.9695439156468686
7,3.5571790632979052,1.6198587995056515,0.1300891778703519,0.2932981476888493,0.8221602463275227,0.17783975367247734,8,0.03125,0.5,1.9695439156468686
8,3.6795472635087596,,0.0975830469061227,,1.0,0.0,9,0.0625,0.5,1.9695439156468686
9,3.7374687335575487,,0.11900347033250191,,1.0,0.0,10,0.125,0.5,1.9695439156468686
10,3.772575082625766,,0.11596436290587966,,1.0,0.0,11,0.25,0.5,1.9695439156468686
11,3.796272445296281,,0.09614418052951137,,1.0,0.0,12,0.5,0.5,1.9695439156468686
12,0.0,1.0897626279183872,0.0,0.032524003723668676,0.0,1.0,13,0.000244140625,0.25,1.9695439156468686
13,0.0,1.1088106247345042,0.0,0.03728019044892912,0.0,1.0,14,0.00048828125,0.25,1.9695439156468686
14,0.0,1.1349252948368893,0.0,0.050118351407482956,0.0,1.0,15,0.0009765625,0.25,1.9695439156468686
15,0.0,1.1203848773908391,0.0,0.0463610651312081,0.0,1.0,16,0.001953125,0.25,1.9695439156468686
16,0.0,1.1774796492155475,0.0,0.06699185243192539,0.0,1.0,17,0.00390625,0.25,1.9695439156468686
17,3.214605058966706,1.2935575680802156,0.25886935894561086,0.11755082651377932,0.3955243317196744,0.6044756682803256,18,0.0078125,0.25,1.9695439156468686
18,3.537882017531907,1.4365867188358097,0.15253640982438876,0.20470342609344735,0.6944828696741564,0.3055171303258436,19,0.015625,0.25,1.9695439156468686
19,3.6734774141704043,1.9150238007566724,0.10199715823856041,0.40385418692255853,0.8889248217158873,0.11107517828411276,20,0.03125,0.25,1.9695439156468686
20,3.7114754498247464,,0.12304571186598474,,1.0,0.0,21,0.0625,0.25,1.9695439156468686
21,3.753172792894317,,0.12094132227087874,,1.0,0.0,22,0.125,0.25,1.9695439156468686
22,3.7926059029123618,,0.10581413915336114,,1.0,0.0,23,0.25,0.25,1.9695439156468686
23,3.821789932981453,,0.10887165679951336,,1.0,0.0,24,0.5,0.25,1.9695439156468686
24,0.0,1.0884920898970447,0.0,0.03722823292341844,0.0,1.0,25,0.000244140625,0.125,1.9695439156468686
25,0.0,1.1015393851704263,0.0,0.03799500368405582,0.0,1.0,26,0.00048828125,0.125,1.9695439156468686
26,0.0,1.1026442576239244,0.0,0.04307328388987249,0.0,1.0,27,0.0009765625,0.125,1.9695439156468686
27,0.0,1.1668304361406092,0.0,0.06302018320435067,0.0,1.0,28,0.001953125,0.125,1.9695439156468686
28,3.1573627781682543,1.2422042230840447,0.2970726602004228,0.09126344112490105,0.29122284846665375,0.7087771515333462,29,0.00390625,0.125,1.9695439156468686
29,3.4841305880061255,1.3817106818642098,0.15514327215765625,0.18139665071305927,0.6796213081026997,0.32037869189730045,30,0.0078125,0.125,1.9695439156468686
30,3.683463459552528,1.7651192211205298,0.10375371110249046,0.37263656943580653,0.8731173192204766,0.1268826807795235,31,0.015625,0.125,1.9695439156468686
31,3.7243477564883043,,0.12119521340561806,,1.0,0.0,32,0.03125,0.125,1.9695439156468686
32,3.741603935865314,,0.11711052906380193,,1.0,0.0,33,0.0625,0.125,1.9695439156468686
33,3.7799218178811,,0.11380499063637142,,1.0,0.0,34,0.125,0.125,1.9695439156468686
34,3.811262595405214,,0.09029953778038204,,1.0,0.0,35,0.25,0.125,1.9695439156468686
35,3.8159080774999676,,0.10349827239920853,,1.0,0.0,36,0.5,0.125,1.9695439156468686
36,0.0,1.093166221335622,0.0,0.031222810318650058,0.0,1.0,37,0.000244140625,0.0625,1.9695439156468686
37,0.0,1.073821915066085,0.0,0.03889305885105091,0.0,1.0,38,0.00048828125,0.0625,1.9695439156468686
38,0.0,1.1264073188932158,0.0,0.03940991740359903,0.0,1.0,39,0.0009765625,0.0625,1.9695439156468686
39,2.972131366253369,1.195274304172523,0.3782323988239825,0.07141140711318819,0.15721163709075886,0.8427883629092413,40,0.001953125,0.0625,1.9695439156468686
40,3.4710917116418694,1.4171265869992493,0.15080759586057355,0.18334020038887264,0.5902348104999089,0.4097651895000911,41,0.00390625,0.0625,1.9695439156468686
41,3.6660515210472435,1.697010224235748,0.1187144084249286,0.34686559985838383,0.8316644235218299,0.16833557647817002,42,0.0078125,0.0625,1.9695439156468686
42,3.751235103911186,,0.07910098421975556,,1.0,0.0,43,0.015625,0.0625,1.9695439156468686
43,3.7838104835091917,,0.1255366777254445,,1.0,0.0,44,0.03125,0.0625,1.9695439156468686
44,3.792848978901951,,0.11214588806619248,,1.0,0.0,45,0.0625,0.0625,1.9695439156468686
45,3.8023576083043427,,0.09401973998986693,,1.0,0.0,46,0.125,0.0625,1.9695439156468686
