,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,0.0,1.1511541935081018,0.0,0.02583124981565536,0.0,1.0,1,0.000244140625,0.5,1.8817539446915998
1,0.0,1.0357105071357982,0.0,0.053616808941582314,0.0,1.0,2,0.00048828125,0.5,1.8817539446915998
2,0.0,1.1067517780539267,0.0,0.04524320700675221,0.0,1.0,3,0.0009765625,0.5,1.8817539446915998
3,0.0,1.1057462694706255,0.0,0.03505146728054404,0.0,1.0,4,0.001953125,0.5,1.8817539446915998
4,0.0,1.1194096273369003,0.0,0.053903999840207495,0.0,1.0,5,0.00390625,0.5,1.8817539446915998
5,0.0,1.10825940286272,0.0,0.033996626313824635,0.0,1.0,6,0.0078125,0.5,1.8817539446915998
6,0.0,1.0372809139065542,0.0,0.059685076891898406,0.0,1.0,7,0.015625,0.5,1.8817539446915998
7,0.0,1.1077703894330877,0.0,0.049470302357898704,0.0,1.0,8,0.03125,0.5,1.8817539446915998
8,0.0,1.1371914206968083,0.0,0.051978766508224895,0.0,1.0,9,0.0625,0.5,1.8817539446915998
9,0.0,1.1404776997365436,0.0,0.06358214738998288,0.0,1.0,10,0.125,0.5,1.8817539446915998
10,2.0858720112587728,1.2807297227024506,0.2782705853596203,0.11867446350229492,0.37162242808965645,0.6283775719103436,11,0.25,0.5,1.8817539446915998
11,2.9591859173551476,1.5455608274142019,0.16900789508120287,0.23954902609247714,0.518344450834576,0.4816555491654239,12,0.5,0.5,1.8817539446915998
12,0.0,1.1973620950347217,0.0,0.055129715566315844,0.0,1.0,13,0.000244140625,0.25,1.8817539446915998
13,0.0,1.1133053564786668,0.0,0.046074006668560534,0.0,1.0,14,0.00048828125,0.25,1.8817539446915998
14,0.0,1.2825680083626418,0.0,0.021164382621015377,0.0,1.0,15,0.0009765625,0.25,1.8817539446915998
15,0.0,1.160757181496181,0.0,0.05333605761317693,0.0,1.0,16,0.001953125,0.25,1.8817539446915998
16,0.0,1.1724299239029774,0.0,0.04398456436901023,0.0,1.0,17,0.00390625,0.25,1.8817539446915998
17,0.0,1.1359468310963823,0.0,0.05741581034466224,0.0,1.0,18,0.0078125,0.25,1.8817539446915998
18,0.0,1.0963011930050746,0.0,0.053844072192532816,0.0,1.0,19,0.015625,0.25,1.8817539446915998
19,0.0,1.1571811116199544,0.0,0.058975508062056876,0.0,1.0,20,0.03125,0.25,1.8817539446915998
20,0.0,1.2121923735459301,0.0,0.07602088164661941,0.0,1.0,21,0.0625,0.25,1.8817539446915998
21,1.9913317927838865,1.3209931528382732,0.29715510655908384,0.11484602276371082,0.4134645260931943,0.5865354739068058,22,0.125,0.25,1.8817539446915998
22,2.141424674833777,1.485289003742624,0.36380903496288347,0.18803735038935504,0.5061727326270711,0.4938272673729289,23,0.25,0.25,1.8817539446915998
23,2.0817490384361363,,0.47682002869671325,,1.0,0.0,24,0.5,0.25,1.8817539446915998
24,0.0,1.264563278091783,0.0,0.0228169171729548,0.0,1.0,25,0.000244140625,0.125,1.8817539446915998
25,0.0,1.242934052491731,0.0,0.026209717474903454,0.0,1.0,26,0.00048828125,0.125,1.8817539446915998
26,0.0,1.091490738394378,0.0,0.047183165632143045,0.0,1.0,27,0.0009765625,0.125,1.8817539446915998
27,0.0,1.1869810562019922,0.0,0.043422427128171806,0.0,1.0,28,0.001953125,0.125,1.8817539446915998
28,0.0,1.186302778510029,0.0,0.024759246873987336,0.0,1.0,29,0.00390625,0.125,1.8817539446915998
29,0.0,1.3051350185589015,0.0,0.03006010929422515,0.0,1.0,30,0.0078125,0.125,1.8817539446915998
30,0.0,1.152188510653087,0.0,0.06026872809109893,0.0,1.0,31,0.015625,0.125,1.8817539446915998
31,1.9382442157808255,1.2327159287355114,0.2884418542192128,0.09388405976654507,0.31497790048238244,0.6850220995176175,32,0.03125,0.125,1.8817539446915998
32,2.1685860546135047,1.3276164015181329,0.3400121428801638,0.13465527389916487,0.4293214907500945,0.5706785092499056,33,0.0625,0.125,1.8817539446915998
33,1.926761229994282,,0.516834291428197,,1.0,0.0,34,0.125,0.125,1.8817539446915998
34,2.1335768113139846,,0.593425003991826,,1.0,0.0,35,0.25,0.125,1.8817539446915998
35,2.2739230948855047,,0.6721469217442264,,1.0,0.0,36,0.5,0.125,1.8817539446915998
36,0.0,1.2391570167959851,0.0,0.0277754301940601,0.0,1.0,37,0.000244140625,0.0625,1.8817539446915998
37,0.0,1.1947020778246826,0.0,0.025357030219169737,0.0,1.0,38,0.00048828125,0.0625,1.8817539446915998
38,0.0,1.116623886578368,0.0,0.04640088689797863,0.0,1.0,39,0.0009765625,0.0625,1.8817539446915998
39,0.0,1.0693911578061062,0.0,0.04971341661302478,0.0,1.0,40,0.001953125,0.0625,1.8817539446915998
40,0.0,1.1759982712017636,0.0,0.024606568078752042,0.0,1.0,41,0.00390625,0.0625,1.8817539446915998
41,0.0,1.2803477512167256,0.0,0.027007601831978614,0.0,1.0,42,0.0078125,0.0625,1.8817539446915998
42,1.9337293389855514,1.2732116058067242,0.27203738477992867,0.036095370856928245,0.3193193775320574,0.6806806224679425,43,0.015625,0.0625,1.8817539446915998
43,2.394914327326602,1.3199162713484995,0.38721713875871344,0.15714868022407744,0.44104169924033865,0.5589583007596615,44,0.03125,0.0625,1.8817539446915998
44,2.440828654193956,1.1105468780789014,0.4533969998066493,0.07348235951362068,0.7316452074822084,0.26835479251779165,45,0.0625,0.0625,1.8817539446915998
45,2.291646115608795,,0.7199478841601701,,1.0,0.0,46,0.125,0.0625,1.8817539446915998
46,2.460213429201781,,0.7497109758102621,,1.0,0.0,47,0.25,0.0625,1.8817539446915998
