,on_fraction,on_level,on_sigma,off_level,off_sigma,off_fraction,id,gal,glc,muThresh
0,0.0,,,1.0923195349110575,0.0349922159307548,1.0,1,0.000244140625,0.5,1.9022454155498554
1,0.0,0.0,0.0,1.0115417954491452,0.03226107385210615,1.0,2,0.00048828125,0.5,1.9022454155498554
2,0.0,,,1.112829778142474,0.04135740963812406,1.0,3,0.0009765625,0.5,1.9022454155498554
3,0.0,,,1.1099671043577117,0.04270122892672317,1.0,4,0.001953125,0.5,1.9022454155498554
4,0.0,,,1.1111336545321986,0.03832957904777504,1.0,5,0.00390625,0.5,1.9022454155498554
5,0.0,0.0,0.0,1.0355479662840317,0.02945059829446184,1.0,6,0.0078125,0.5,1.9022454155498554
6,0.0,0.0,0.0,1.0466923657141236,0.030819115754279508,1.0,7,0.015625,0.5,1.9022454155498554
7,0.0,,,1.1064196878681836,0.036181632833630066,1.0,8,0.03125,0.5,1.9022454155498554
8,0.0,0.0,0.0,1.0267237367758124,0.0313084179121005,1.0,9,0.0625,0.5,1.9022454155498554
9,0.0,0.0,0.0,1.1029060953450662,0.012208286482890105,1.0,10,0.125,0.5,1.9022454155498554
10,0.0,0.0,0.0,1.1073480460250071,0.0195816676164233,1.0,11,0.25,0.5,1.9022454155498554
11,0.0,0.0,0.0,1.122694575233969,0.02926025641395642,1.0,12,0.5,0.5,1.9022454155498554
12,0.0,0.0,0.0,1.0688331795290302,0.0235493666118035,1.0,13,0.000244140625,0.25,1.9022454155498554
13,0.0,,,1.107226619270441,0.04411869796326347,1.0,14,0.00048828125,0.25,1.9022454155498554
14,0.0,0.0,0.0,1.0445410900174996,0.030413289256241507,1.0,15,0.0009765625,0.25,1.9022454155498554
15,0.0,,,1.1172047072943612,0.04830617324314583,1.0,16,0.001953125,0.25,1.9022454155498554
16,0.0,0.0,0.0,1.0936928415304803,0.025061683118804384,1.0,17,0.00390625,0.25,1.9022454155498554
17,0.0,0.0,0.0,1.055520557154384,0.03261117056405626,1.0,18,0.0078125,0.25,1.9022454155498554
18,0.0,0.0,0.0,1.0961315840236516,0.02818470258725673,1.0,19,0.015625,0.25,1.9022454155498554
19,0.0,0.0,0.0,1.066320535204643,0.03280907984532003,1.0,20,0.03125,0.25,1.9022454155498554
20,0.0,0.0,0.0,1.0854814504433052,0.02290092332577339,1.0,21,0.0625,0.25,1.9022454155498554
21,0.0,0.0,0.0,1.11259756931994,0.018383114974357795,1.0,22,0.125,0.25,1.9022454155498554
22,0.0,0.0,0.0,1.1282491650186433,0.028841133045028857,1.0,23,0.25,0.25,1.9022454155498554
23,0.0,0.0,0.0,1.1401982209145947,0.03445250486107646,1.0,24,0.5,0.25,1.9022454155498554
24,0.0,,,1.1084339742661897,0.04546300321930343,1.0,25,0.000244140625,0.125,1.9022454155498554
25,0.0,,,1.122996803895049,0.04452933945288582,1.0,26,0.00048828125,0.125,1.9022454155498554
26,0.0,,,1.1296948936735147,0.047909708030675964,1.0,27,0.0009765625,0.125,1.9022454155498554
27,0.0,0.0,0.0,1.0575414820088804,0.031914535234893716,1.0,28,0.001953125,0.125,1.9022454155498554
28,0.0,0.0,0.0,1.0480326580944954,0.03460980092439344,1.0,29,0.00390625,0.125,1.9022454155498554
29,0.0,0.0,0.0,1.0301762443704034,0.038434862295416476,1.0,30,0.0078125,0.125,1.9022454155498554
30,0.0,0.0,0.0,1.0772863869943583,0.036602529060277146,1.0,31,0.015625,0.125,1.9022454155498554
31,0.0,0.0,0.0,1.1108649783132,0.03643054178139751,1.0,32,0.03125,0.125,1.9022454155498554
32,0.0,0.0,0.0,1.1242589004089747,0.04723907312132018,1.0,33,0.0625,0.125,1.9022454155498554
33,0.11225278000360399,2.1876485212072527,0.40496800106227954,1.1247162824761803,0.040353189373750896,0.887747219996396,34,0.125,0.125,1.9022454155498554
34,0.13623286657418054,2.261049691266961,0.38271349721263875,1.1395918152468756,0.04668646720257806,0.8637671334258195,35,0.25,0.125,1.9022454155498554
35,0.19134455021109592,2.3134321017758386,0.442782534098671,1.1545534319269788,0.04457585435729818,0.8086554497889041,36,0.5,0.125,1.9022454155498554
36,0.0,0.0,0.0,1.0994485809268937,0.022207584613272945,1.0,37,0.000244140625,0.0625,1.9022454155498554
37,0.0,,,1.1226183445234132,0.0466816552201127,1.0,38,0.00048828125,0.0625,1.9022454155498554
38,0.0,0.0,0.0,1.03661937526914,0.034610173005428,1.0,39,0.0009765625,0.0625,1.9022454155498554
39,0.0,0.0,0.0,1.1116843549281357,0.02589866949797846,1.0,40,0.001953125,0.0625,1.9022454155498554
40,0.0,0.0,0.0,1.1096912067437321,0.02863046327296422,1.0,41,0.00390625,0.0625,1.9022454155498554
41,0.0,0.0,0.0,1.1036507337021138,0.034546614998676894,1.0,42,0.0078125,0.0625,1.9022454155498554
42,0.0,0.0,0.0,1.1435546006578594,0.056144972323124924,1.0,43,0.015625,0.0625,1.9022454155498554
43,0.16246763531033462,2.4139998207270703,0.47747422258637134,1.1361525469486584,0.04856443075411081,0.8375323646896653,44,0.03125,0.0625,1.9022454155498554
44,0.22550444301533265,2.543946445262167,0.4683489480858588,1.1390519253806666,0.051510051011885,0.7744955569846673,45,0.0625,0.0625,1.9022454155498554
45,0.31458189104996415,2.541675959226787,0.4685071174193672,1.1394285997780336,0.033720702045062,0.6854181089500359,46,0.125,0.0625,1.9022454155498554
46,0.4590179368542426,2.6743697181786956,0.4650945682572486,1.1417416454175693,0.051514192323039824,0.5409820631457575,47,0.25,0.0625,1.9022454155498554
47,0.5076400334890788,2.7070703199241684,0.4926527581806724,1.1561780424583825,0.052211108026474155,0.4923599665109212,48,0.5,0.0625,1.9022454155498554
48,0.0,,,1.1259567684195366,0.043626308293810756,1.0,49,0.000244140625,0.03125,1.9022454155498554
49,0.0,0.0,0.0,1.1020679242794067,0.031275517045204294,1.0,50,0.00048828125,0.03125,1.9022454155498554
50,0.0,0.0,0.0,1.1236178760488433,0.024791799088688005,1.0,51,0.0009765625,0.03125,1.9022454155498554
51,0.0,0.0,0.0,1.0811145102494628,0.03321621720365167,1.0,52,0.001953125,0.03125,1.9022454155498554
52,0.0,0.0,0.0,1.1419859957369347,0.047838801105169755,1.0,53,0.00390625,0.03125,1.9022454155498554
53,0.2017590420569828,2.5202794628017076,0.4960760761464941,1.1267391670890936,0.048398304518714845,0.7982409579430171,54,0.0078125,0.03125,1.9022454155498554
54,0.33629284355695394,2.861387415257868,0.4474515703547623,1.1337070037928816,0.06214805451791999,0.6637071564430461,55,0.015625,0.03125,1.9022454155498554
55,0.43812827127589815,3.0279933260568606,0.3953949847722625,1.146786003533009,0.06333358386214176,0.561871728724102,56,0.03125,0.03125,1.9022454155498554
56,0.5450981296854664,3.117701231297181,0.406594372125613,1.1352630757033346,0.07455024757877511,0.45490187031453344,57,0.0625,0.03125,1.9022454155498554
57,0.6306308081771076,3.1113888381278603,0.3456286464192034,1.1778690885129899,0.05110087228466937,0.36936919182289246,58,0.125,0.03125,1.9022454155498554
58,0.6858015121474973,3.2423913085075897,0.3857822174788529,1.1847451383161536,0.10278552214894898,0.31419848785250265,59,0.25,0.03125,1.9022454155498554
59,0.736467291407779,3.4441171321447532,0.26282136245184273,1.555197734923548,0.37516931647976187,0.26353270859222105,60,0.5,0.03125,1.9022454155498554
60,0.0,,,1.1099394065243768,0.032173491699384084,1.0,61,0.000244140625,0.015625,1.9022454155498554
