,on_fraction,on_level,on_sigma,off_level,off_sigma,off_fraction,id,gal,glc,muThresh
0,0.0,,,0.9959571412416917,0.06403130700264148,1.0,1,0.000244140625,0.5,1.6252332879530211
1,0.0,0.0,0.0,0.9013769976868969,0.03406368457257744,1.0,2,0.00048828125,0.5,1.6252332879530211
2,0.0,0.0,0.0,0.959768334589268,0.010518506283698593,1.0,3,0.0009765625,0.5,1.6252332879530211
3,0.0,0.0,0.0,0.8949584603286639,0.043782858823471535,1.0,4,0.001953125,0.5,1.6252332879530211
4,0.0,0.0,0.0,0.9509079906158777,0.011846303378624466,1.0,5,0.00390625,0.5,1.6252332879530211
5,0.0,0.0,0.0,0.932265902679352,0.04004100182963217,1.0,6,0.0078125,0.5,1.6252332879530211
6,0.0,0.0,0.0,0.9065405267184632,0.03729353033246364,1.0,7,0.015625,0.5,1.6252332879530211
7,0.0,0.0,0.0,0.9286285229654664,0.05178051438972519,1.0,8,0.03125,0.5,1.6252332879530211
8,0.0,0.0,0.0,1.0369822344501605,0.04514924948570579,1.0,9,0.0625,0.5,1.6252332879530211
9,0.34109218599795227,1.8905652034364575,0.30865471203749795,1.1581622271762384,0.11793502664863327,0.6589078140020477,10,0.125,0.5,1.6252332879530211
10,1.0,1.8009947907404622,0.4051783005151744,,,0.0,11,0.25,0.5,1.6252332879530211
11,0.7626205891044282,3.1730651816795037,0.19890310285125154,1.5494315396134446,0.4674772578357491,0.2373794108955717,12,0.5,0.5,1.6252332879530211
12,0.0,0.0,0.0,0.9669570410813447,0.03798708119674744,1.0,13,0.000244140625,0.25,1.6252332879530211
13,0.0,0.0,0.0,0.9559748857920405,0.03047103437065068,1.0,14,0.00048828125,0.25,1.6252332879530211
14,0.0,0.0,0.0,0.9375081014719829,0.03643858556504797,1.0,15,0.0009765625,0.25,1.6252332879530211
15,0.0,0.0,0.0,0.9157087193350691,0.04148107882695524,1.0,16,0.001953125,0.25,1.6252332879530211
16,0.0,0.0,0.0,0.9912446957833951,0.059478313208529,1.0,17,0.00390625,0.25,1.6252332879530211
17,0.0,0.0,0.0,0.9756803710900117,0.022038437737237817,1.0,18,0.0078125,0.25,1.6252332879530211
18,0.0,0.0,0.0,0.9108326458634743,0.03732791699557666,1.0,19,0.015625,0.25,1.6252332879530211
19,0.0,0.0,0.0,1.040595521653786,0.05238928807443248,1.0,20,0.03125,0.25,1.6252332879530211
20,0.41880872239555456,1.9329561133835136,0.17520120687190874,1.0929283966139969,0.0957213177452915,0.5811912776044454,21,0.0625,0.25,1.6252332879530211
21,0.6472705084931206,2.321269281636148,0.16694721147831637,1.217172745396391,0.15004267884027708,0.3527294915068794,22,0.125,0.25,1.6252332879530211
22,0.7986070774862316,2.5109218248629004,0.1707740283540203,1.1696029861002806,0.19626354882944327,0.2013929225137683,23,0.25,0.25,1.6252332879530211
23,0.8794860994753948,3.0957923055721484,0.18012981371673872,1.1705794018563924,0.2565287555704265,0.1205139005246052,24,0.5,0.25,1.6252332879530211
