,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,0.0,0.9470811876364235,0.0,0.026030318525702305,0.0,1.0,1,0.000244140625,0.5,1.7194587777686312
1,,1.02660768830093,,0.041291270495513184,0.0,1.0,2,0.00048828125,0.5,1.7194587777686312
2,0.0,0.9445739162120458,0.0,0.02953730455280105,0.0,1.0,3,0.0009765625,0.5,1.7194587777686312
3,0.0,0.946404759088851,0.0,0.028824643776562194,0.0,1.0,4,0.001953125,0.5,1.7194587777686312
4,0.0,0.9494498332247647,0.0,0.02850411315301296,0.0,1.0,5,0.00390625,0.5,1.7194587777686312
5,0.0,0.9448133062781136,0.0,0.052528449271340046,0.0,1.0,6,0.0078125,0.5,1.7194587777686312
6,0.0,1.1507137142559494,0.0,0.08108219431649068,0.0,1.0,7,0.015625,0.5,1.7194587777686312
7,0.0,1.0182547475353347,0.0,0.029811362183502457,0.0,1.0,8,0.03125,0.5,1.7194587777686312
8,0.0,1.0372833010996287,0.0,0.0370548785148417,0.0,1.0,9,0.0625,0.5,1.7194587777686312
9,0.0,1.006526780569073,0.0,0.06761347055893517,0.0,1.0,10,0.125,0.5,1.7194587777686312
10,1.9433217781644159,1.0574661553128657,0.34263942834437977,0.0445706631966704,0.19314225964231427,0.8068577403576858,11,0.25,0.5,1.7194587777686312
11,2.2542978434491214,1.0484998317531142,0.45018716616289084,0.051145359869760335,0.3380587407446202,0.6619412592553797,12,0.5,0.5,1.7194587777686312
12,0.0,1.0091091305576116,0.0,0.016340328279172766,0.0,1.0,13,0.000244140625,0.25,1.7194587777686312
13,0.0,1.0096645562626032,0.0,0.015439506804589815,0.0,1.0,14,0.00048828125,0.25,1.7194587777686312
14,0.0,1.0128127523924515,0.0,0.02229945313253156,0.0,1.0,15,0.0009765625,0.25,1.7194587777686312
15,0.0,0.956800819661971,0.0,0.028222839059655207,0.0,1.0,16,0.001953125,0.25,1.7194587777686312
16,0.0,1.0149856193655522,0.0,0.01951883024963069,0.0,1.0,17,0.00390625,0.25,1.7194587777686312
17,0.0,0.9952482507902009,0.0,0.02507797862513068,0.0,1.0,18,0.0078125,0.25,1.7194587777686312
18,0.0,1.035292504572704,0.0,0.01667516209052544,0.0,1.0,19,0.015625,0.25,1.7194587777686312
19,0.0,1.0378308132402083,0.0,0.0339013230925623,0.0,1.0,20,0.03125,0.25,1.7194587777686312
20,1.9008190527801059,1.063588663178422,0.2543267173307151,0.04223840422086568,0.13525449331540426,0.8647455066845957,21,0.0625,0.25,1.7194587777686312
21,2.0324359141202084,1.06375401001634,0.4071201576517798,0.0492156658755044,0.1983939193010834,0.8016060806989166,22,0.125,0.25,1.7194587777686312
22,2.086679243630291,1.0644265602878156,0.45737851052269707,0.03325512120780038,0.2565720410739092,0.7434279589260908,23,0.25,0.25,1.7194587777686312
23,2.261959763885732,1.0724058292050849,0.4833600896890491,0.04168003832482448,0.3314677960175794,0.6685322039824205,24,0.5,0.25,1.7194587777686312
24,0.0,1.0126010143011888,0.0,0.019077388880121532,0.0,1.0,25,0.000244140625,0.125,1.7194587777686312
25,0.0,1.016151561561232,0.0,0.018512190833997536,0.0,1.0,26,0.00048828125,0.125,1.7194587777686312
26,0.0,1.0161812331988416,0.0,0.018127125706617536,0.0,1.0,27,0.0009765625,0.125,1.7194587777686312
27,0.0,1.0115415553905984,0.0,0.02184630132969525,0.0,1.0,28,0.001953125,0.125,1.7194587777686312
28,0.0,1.0215018555423658,0.0,0.01668133001835068,0.0,1.0,29,0.00390625,0.125,1.7194587777686312
29,0.0,1.0141339637416766,0.0,0.025278645446165874,0.0,1.0,30,0.0078125,0.125,1.7194587777686312
30,0.0,1.0454681255553124,0.0,0.035171151114016884,0.0,1.0,31,0.015625,0.125,1.7194587777686312
31,2.0185482667655053,1.0663883903371587,0.364114138522498,0.05701863897019654,0.15149988611680676,0.8485001138831934,32,0.03125,0.125,1.7194587777686312
32,2.1497727966857987,1.0523754772597864,0.47891635861575244,0.04913760202736561,0.2356303642864886,0.7643696357135115,33,0.0625,0.125,1.7194587777686312
33,2.3588550251433946,1.050081456650598,0.4639590940220515,0.0438831128560153,0.3017376152383357,0.6982623847616642,34,0.125,0.125,1.7194587777686312
34,2.4688898967188457,1.0603069433410182,0.46986766174516426,0.04177617655275155,0.34975448284443583,0.6502455171555641,35,0.25,0.125,1.7194587777686312
35,2.490212371919406,1.0716437433123231,0.4639916500585452,0.04785035846646351,0.4811809429499007,0.5188190570500992,36,0.5,0.125,1.7194587777686312
36,0.0,1.0176502702025185,0.0,0.02060636627976015,0.0,1.0,37,0.000244140625,0.0625,1.7194587777686312
37,0.0,1.006441534353754,0.0,0.023617818757924135,0.0,1.0,38,0.00048828125,0.0625,1.7194587777686312
38,0.0,1.019719452409753,0.0,0.02826313149509006,0.0,1.0,39,0.0009765625,0.0625,1.7194587777686312
39,0.0,1.033768361483686,0.0,0.029567133469444326,0.0,1.0,40,0.001953125,0.0625,1.7194587777686312
40,0.0,1.009522827543176,0.0,0.02805528893784186,0.0,1.0,41,0.00390625,0.0625,1.7194587777686312
41,0.0,1.0406511376122174,0.0,0.03967651356553804,0.0,1.0,42,0.0078125,0.0625,1.7194587777686312
42,2.33251175162734,1.0716068067074311,0.48665785795140626,0.060930290437760826,0.15505288138531428,0.8449471186146857,43,0.015625,0.0625,1.7194587777686312
43,2.41054577505751,1.0466019228721473,0.5037626828562237,0.04678052453273194,0.2802686892687785,0.7197313107312215,44,0.03125,0.0625,1.7194587777686312
44,2.6481277003303254,1.0496108039433376,0.438216013754413,0.05236973172904148,0.34675301480571596,0.6532469851942839,45,0.0625,0.0625,1.7194587777686312
45,2.693970675642448,1.0566833465661287,0.4521798630476526,0.062430256282686,0.40558195809936093,0.5944180419006391,46,0.125,0.0625,1.7194587777686312
46,2.7555646458203156,1.0557411920777156,0.4225405060000899,0.05294452816239014,0.5229769468564446,0.4770230531435555,47,0.25,0.0625,1.7194587777686312
47,2.832563413775218,1.0908392336777206,0.40771379103779165,0.06155893600528794,0.6553324731837643,0.3446675268162356,48,0.5,0.0625,1.7194587777686312
48,0.0,0.9989433969242953,0.0,0.024561971885599502,0.0,1.0,49,0.000244140625,0.03125,1.7194587777686312
49,0.0,1.0076009739637133,0.0,0.023767863963775174,0.0,1.0,50,0.00048828125,0.03125,1.7194587777686312
50,0.0,1.0376257300300433,0.0,0.040953122858717425,0.0,1.0,51,0.0009765625,0.03125,1.7194587777686312
51,0.0,1.048530377253896,0.0,0.022591774846957395,0.0,1.0,52,0.001953125,0.03125,1.7194587777686312
52,2.0731643048976567,1.1137492505305617,0.6923719625109955,0.0569112157559749,0.13354087327854527,0.8664591267214546,53,0.00390625,0.03125,1.7194587777686312
53,2.4077723330985497,1.0497876153305115,0.4824803121064591,0.04866215804524503,0.18630110930994195,0.8136988906900581,54,0.0078125,0.03125,1.7194587777686312
54,2.745510274826844,1.060476171762171,0.42892990547564463,0.05526053368842931,0.33335994138458014,0.6666400586154199,55,0.015625,0.03125,1.7194587777686312
55,2.9829531556289344,1.0668915257199738,0.3176041081220939,0.04928389783601174,0.44170659418750763,0.5582934058124923,56,0.03125,0.03125,1.7194587777686312
56,3.092091358112529,1.081865549413986,0.30228697732589943,0.08881763085467213,0.48726349555679277,0.5127365044432073,57,0.0625,0.03125,1.7194587777686312
57,3.066765875924492,1.0963809082056242,0.33554262703000554,0.09873883325864959,0.5613359578470059,0.4386640421529942,58,0.125,0.03125,1.7194587777686312
58,3.1408116216267628,1.1557111126657929,0.28055214589954863,0.11353238805254098,0.6709304120852786,0.32906958791472135,59,0.25,0.03125,1.7194587777686312
59,3.299943872909332,1.4688599431290452,0.22502668470265302,0.36178214460763175,0.7706082280898435,0.22939177191015653,60,0.5,0.03125,1.7194587777686312
60,0.0,1.0060550831908945,0.0,0.02305994646551286,0.0,1.0,61,0.000244140625,0.015625,1.7194587777686312
61,0.0,0.9877045439489671,0.0,0.02865976672413429,0.0,1.0,62,0.00048828125,0.015625,1.7194587777686312
62,0.0,1.0148977841465339,0.0,0.025191949679057742,0.0,1.0,63,0.0009765625,0.015625,1.7194587777686312
63,0.0,1.0557145655092997,0.0,0.05322746450501092,0.0,1.0,64,0.001953125,0.015625,1.7194587777686312
64,2.864946604525657,1.143981868277132,0.39389654070887037,0.09974149180811154,0.17318522891319094,0.826814771086809,65,0.00390625,0.015625,1.7194587777686312
65,2.996014768624311,1.0787257629150855,0.32315075358927836,0.06379901737880254,0.38939377945685544,0.6106062205431444,66,0.0078125,0.015625,1.7194587777686312
66,3.2532232284000138,1.1105491801395577,0.22116266115216235,0.0950177952966387,0.4947610368821911,0.5052389631178089,67,0.015625,0.015625,1.7194587777686312
67,3.3613137074433093,1.138446548987648,0.19983404335874536,0.13329236935840905,0.6021128486949512,0.3978871513050488,68,0.03125,0.015625,1.7194587777686312
68,3.4325440037512283,1.1400929569362677,0.18612061410513442,0.1683453667466812,0.6837119758651365,0.3162880241348634,69,0.0625,0.015625,1.7194587777686312
69,3.4668397256556114,1.2787387874452967,0.18780446101428713,0.25499922403462877,0.7263464101399617,0.27365358986003824,70,0.125,0.015625,1.7194587777686312
70,3.4832814070614218,1.3359719862615524,0.17145534840928564,0.28966012419833814,0.8119366860158536,0.18806331398414647,71,0.25,0.015625,1.7194587777686312
71,3.5656033626348624,,0.14467212758439815,,1.0,0.0,72,0.5,0.015625,1.7194587777686312
72,0.0,1.0133675330553953,0.0,0.018675133763422728,0.0,1.0,73,0.000244140625,0.0078125,1.7194587777686312
73,0.0,1.0325469976428698,0.0,0.020980357115490365,0.0,1.0,74,0.00048828125,0.0078125,1.7194587777686312
