,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,0.0,1.010760271400501,0.0,0.014817811992018865,0.0,1.0,1,0.000244140625,0.5,1.8412880919759533
1,0.0,1.0161354986727005,0.0,0.016383980365312564,0.0,1.0,2,0.00048828125,0.5,1.8412880919759533
2,0.0,1.0178664498818732,0.0,0.01965838546867174,0.0,1.0,3,0.0009765625,0.5,1.8412880919759533
3,0.0,1.0177847088828447,0.0,0.01760945956640271,0.0,1.0,4,0.001953125,0.5,1.8412880919759533
4,,1.1060740119460313,,0.024613129837080295,0.0,1.0,5,0.00390625,0.5,1.8412880919759533
5,,1.1041977651184123,,0.021998148501695354,0.0,1.0,6,0.0078125,0.5,1.8412880919759533
6,,1.0967372756725051,,0.023566974276907578,0.0,1.0,7,0.015625,0.5,1.8412880919759533
7,0.0,1.0492133290864247,0.0,0.014657104389230657,0.0,1.0,8,0.03125,0.5,1.8412880919759533
8,0.0,1.0671476540115903,0.0,0.01437402743388705,0.0,1.0,9,0.0625,0.5,1.8412880919759533
9,0.0,1.097493602814555,0.0,0.02301060852632668,0.0,1.0,10,0.125,0.5,1.8412880919759533
10,2.0066956663513467,1.0883307079781284,0.2216631003596068,0.020033515063143353,0.11031528752246136,0.8896847124775387,11,0.25,0.5,1.8412880919759533
11,2.252653177743221,1.0937190040985278,0.2799670266325191,0.025095421265576512,0.2052171684727223,0.7947828315272777,12,0.5,0.5,1.8412880919759533
12,0.0,1.0769671568818766,0.0,0.01902165648102983,0.0,1.0,13,0.000244140625,0.25,1.8412880919759533
13,,1.1053482832764516,,0.022536024820874658,0.0,1.0,14,0.00048828125,0.25,1.8412880919759533
14,,1.1146293712047417,,0.02379222533749553,0.0,1.0,15,0.0009765625,0.25,1.8412880919759533
15,,1.1189360004993245,,0.030076285782375457,0.0,1.0,16,0.001953125,0.25,1.8412880919759533
16,0.0,1.0557968010799876,0.0,0.02038481211238468,0.0,1.0,17,0.00390625,0.25,1.8412880919759533
17,0.0,1.0653990698652767,0.0,0.02153116677910318,0.0,1.0,18,0.0078125,0.25,1.8412880919759533
18,0.0,1.1140339520920264,0.0,0.0206914638380546,0.0,1.0,19,0.015625,0.25,1.8412880919759533
19,0.0,1.0941193522475938,0.0,0.018686068039047706,0.0,1.0,20,0.03125,0.25,1.8412880919759533
20,0.0,1.1154083964101307,0.0,0.03493563711404987,0.0,1.0,21,0.0625,0.25,1.8412880919759533
21,2.180518811796421,1.112308529196191,0.3670410823015446,0.035589753881433574,0.14416533509320756,0.8558346649067924,22,0.125,0.25,1.8412880919759533
22,2.266827421763144,1.13500372017949,0.42454864714396257,0.0351164166009317,0.24424701607733917,0.7557529839226608,23,0.25,0.25,1.8412880919759533
23,2.4124992481826295,1.1233735184065383,0.3131390010689192,0.029682055604751595,0.33103928938731136,0.6689607106126888,24,0.5,0.25,1.8412880919759533
24,0.0,1.0208728229312058,0.0,0.014724622465939866,0.0,1.0,25,0.000244140625,0.125,1.8412880919759533
25,,1.0768664736712614,,0.023471278171294636,0.0,1.0,26,0.00048828125,0.125,1.8412880919759533
26,,1.0834208993460868,,0.02074977324585632,0.0,1.0,27,0.0009765625,0.125,1.8412880919759533
27,,1.0941620002422643,,0.030032475480583735,0.0,1.0,28,0.001953125,0.125,1.8412880919759533
28,,1.096928516899195,,0.0292152421159678,0.0,1.0,29,0.00390625,0.125,1.8412880919759533
29,0.0,1.0279599824146963,0.0,0.018534825706237976,0.0,1.0,30,0.0078125,0.125,1.8412880919759533
30,,1.1031393768563842,,0.02255156218051923,0.0,1.0,31,0.015625,0.125,1.8412880919759533
31,0.0,1.087071297599775,0.0,0.013969902914867985,0.0,1.0,32,0.03125,0.125,1.8412880919759533
32,0.0,1.107152587483406,0.0,0.02213185740324198,0.0,1.0,33,0.0625,0.125,1.8412880919759533
33,2.2269446238602457,1.1105344351391284,0.31236367593987,0.021830427305989244,0.1337067505186239,0.8662932494813761,34,0.125,0.125,1.8412880919759533
34,2.3511119889494005,1.1200183583246894,0.27009071515463756,0.024103635501704627,0.22081177849028108,0.7791882215097188,35,0.25,0.125,1.8412880919759533
35,2.4842489746862593,1.122951567750957,0.2976881157918222,0.03804556916314599,0.32542966284207003,0.67457033715793,36,0.5,0.125,1.8412880919759533
36,0.0,1.0565333296395814,0.0,0.014622050871729025,0.0,1.0,37,0.000244140625,0.0625,1.8412880919759533
37,,1.1031913497895482,,0.02147027308896334,0.0,1.0,38,0.00048828125,0.0625,1.8412880919759533
38,,1.1118394747788711,,0.023772282630718095,0.0,1.0,39,0.0009765625,0.0625,1.8412880919759533
39,,1.1125425920106464,,0.02261822628091053,0.0,1.0,40,0.001953125,0.0625,1.8412880919759533
40,,1.1331826084321024,,0.02472009078039733,0.0,1.0,41,0.00390625,0.0625,1.8412880919759533
41,0.0,1.1230691395432835,0.0,0.02212451863711954,0.0,1.0,42,0.0078125,0.0625,1.8412880919759533
42,2.312890265677441,1.134732236574016,0.2983896724308521,0.023909870495214276,0.10639258489510812,0.893607415104892,43,0.015625,0.0625,1.8412880919759533
43,2.585848983994027,1.1395333402513845,0.2793765905169322,0.023287963296407758,0.23670667437343088,0.763293325626569,44,0.03125,0.0625,1.8412880919759533
44,2.701866556155048,1.1563162801956037,0.2782371847948715,0.024646784601128426,0.3518296554989201,0.6481703445010798,45,0.0625,0.0625,1.8412880919759533
45,2.750051129427272,1.1561501000856482,0.28173321849149985,0.027328894991435704,0.4494229630482931,0.550577036951707,46,0.125,0.0625,1.8412880919759533
46,2.8292684536383836,1.1839986281061194,0.27011942032111447,0.04632984325671782,0.5543056671011112,0.44569433289888893,47,0.25,0.0625,1.8412880919759533
47,2.928913493902089,1.2257241093081948,0.22872093099929186,0.045273776153023915,0.7083977998760688,0.2916022001239312,48,0.5,0.0625,1.8412880919759533
48,0.0,1.0669288180826555,0.0,0.022005893200951657,0.0,1.0,49,0.000244140625,0.03125,1.8412880919759533
49,,1.1194550196491417,,0.029409525727554158,0.0,1.0,50,0.00048828125,0.03125,1.8412880919759533
50,0.0,1.0597202020666625,0.0,0.021161357356391616,0.0,1.0,51,0.0009765625,0.03125,1.8412880919759533
51,,1.1335161126440785,,0.02475174779598385,0.0,1.0,52,0.001953125,0.03125,1.8412880919759533
52,0.0,1.1442762424351474,0.0,0.022982122185612346,0.0,1.0,53,0.00390625,0.03125,1.8412880919759533
53,2.416032084211662,1.1505898875526315,0.3263941482607763,0.027624378550681797,0.14402644060802725,0.8559735593919728,54,0.0078125,0.03125,1.8412880919759533
54,2.7473105287560213,1.1587948901047407,0.2705600887400038,0.0270728689588212,0.3257273424545044,0.6742726575454956,55,0.015625,0.03125,1.8412880919759533
55,2.901424824481277,1.160392605597564,0.2797845025699379,0.043044442743241144,0.47104410575085626,0.5289558942491437,56,0.03125,0.03125,1.8412880919759533
56,2.9791289963087264,1.1830105177628187,0.2571022967903796,0.05249877388903813,0.5721585206210159,0.4278414793789841,57,0.0625,0.03125,1.8412880919759533
57,2.965076471591149,1.2018741850969765,0.23621255616304537,0.037675466234809454,0.6531144100117605,0.3468855899882396,58,0.125,0.03125,1.8412880919759533
58,3.137998224228616,1.320481510326862,0.19581848765935486,0.12831983152400744,0.7323088400881196,0.2676911599118805,59,0.25,0.03125,1.8412880919759533
