,on_fraction,on_level,on_sigma,off_level,off_sigma,off_fraction,id,gal,glc,muThresh
0,0.0,,,1.1941927153053475,0.033217614594741575,1.0,1,0.000244140625,0.5,1.996412158322316
1,0.0,,,1.2142372576280367,0.04699693339590962,1.0,2,0.00048828125,0.5,1.996412158322316
2,0.0,,,1.2247945966567506,0.05553950953337424,1.0,3,0.0009765625,0.5,1.996412158322316
3,0.0,0.0,0.0,1.127968496741183,0.04058564134751788,1.0,4,0.001953125,0.5,1.996412158322316
4,0.0,0.0,0.0,1.2299693510642247,0.058160267377698006,1.0,5,0.00390625,0.5,1.996412158322316
5,0.1488061045185408,2.9291956434072324,0.3793484396712768,1.2473988490829622,0.06748635136926402,0.8511938954814592,6,0.0078125,0.5,1.996412158322316
6,0.5052561907614893,3.2951478576644524,0.21608005934064545,1.3332792245592986,0.12877831073065707,0.4947438092385106,7,0.015625,0.5,1.996412158322316
7,0.7451836154938294,3.582825847228455,0.12248536394885878,1.5920012997468012,0.2839892216587464,0.2548163845061707,8,0.03125,0.5,1.996412158322316
8,0.869454790246064,3.7772914740015398,0.08491393478304576,1.8912936977130654,0.4665917264011302,0.13054520975393596,9,0.0625,0.5,1.996412158322316
9,1.0,3.8525869820118923,0.10747142030813633,,,0.0,10,0.125,0.5,1.996412158322316
10,0.8271436029787108,3.900193155661969,0.09954462047347516,1.9808338712981177,0.40663987007338837,0.1728563970212892,11,0.25,0.5,1.996412158322316
11,0.8489618511299747,3.984674581886426,0.09956502260680573,1.9354491228528563,0.3692143854430477,0.15103814887002526,12,0.5,0.5,1.996412158322316
12,0.0,,,1.1821777834838776,0.05164300396635863,1.0,13,0.000244140625,0.25,1.996412158322316
13,0.0,0.0,0.0,1.2031062617065618,0.024656901731997884,1.0,14,0.00048828125,0.25,1.996412158322316
14,0.0,,,1.2188435090800314,0.05867878993937469,1.0,15,0.0009765625,0.25,1.996412158322316
15,0.0,0.0,0.0,1.202005663417733,0.02959807540743647,1.0,16,0.001953125,0.25,1.996412158322316
16,0.0,0.0,0.0,1.2357908528673978,0.0667177104466462,1.0,17,0.00390625,0.25,1.996412158322316
17,0.39279838400594513,3.2285275711948094,0.26846374721122407,1.2935010014574309,0.0978767352269015,0.6072016159940549,18,0.0078125,0.25,1.996412158322316
18,0.7146886282426633,3.499734904573492,0.13688721338218848,1.5085261449803078,0.2411117749816416,0.2853113717573366,19,0.015625,0.25,1.996412158322316
19,0.8320193236566168,3.73322626569374,0.10338058758172292,1.7924389213567513,0.3834341627189874,0.1679806763433832,20,0.03125,0.25,1.996412158322316
20,0.8769940604976435,3.7673104138223645,0.10305303946600942,1.8222800485452113,0.40110418685832533,0.1230059395023565,21,0.0625,0.25,1.996412158322316
21,0.8533421216843994,3.8363005195529714,0.1064368005998546,1.893846663268576,0.4268081447435685,0.14665787831560068,22,0.125,0.25,1.996412158322316
22,0.8202610409267814,3.907489180291615,0.09904852804245269,1.951804265870564,0.33632281139875525,0.17973895907321866,23,0.25,0.25,1.996412158322316
23,1.0,3.969609599061527,0.08387972691294501,,,0.0,24,0.5,0.25,1.996412158322316
