,on_level,off_level,on_sigma,off_sigma,on_fraction,off_fraction,id,gal,glc,muThresh
0,0.0,1.0356716798835413,0.0,0.027448154934705777,0.0,1.0,1,0.000244140625,0.5,1.863220898199728
1,0.0,1.0460194540213377,0.0,0.025045061451885026,0.0,1.0,2,0.00048828125,0.5,1.863220898199728
2,0.0,1.0543440482959043,0.0,0.03070348420556074,0.0,1.0,3,0.0009765625,0.5,1.863220898199728
3,0.0,0.9638721222276424,0.0,0.04240675423178215,0.0,1.0,4,0.001953125,0.5,1.863220898199728
4,0.0,1.0368643508371156,0.0,0.03766571674805271,0.0,1.0,5,0.00390625,0.5,1.863220898199728
5,2.7881674992784253,1.1086522027270374,0.4077082218249156,0.08076512811227021,0.12724780339666655,0.8727521966033335,6,0.0078125,0.5,1.863220898199728
6,3.129969042663197,1.1609939566983531,0.2743911007006212,0.08959400156818761,0.4827876293883196,0.5172123706116805,7,0.015625,0.5,1.863220898199728
7,3.4707558042495297,1.405466112022424,0.13525965599100398,0.25727003796435144,0.8088103397870638,0.1911896602129361,8,0.03125,0.5,1.863220898199728
8,3.651247447331666,1.6779741803603634,0.10885772622828986,0.36774901646096175,0.8944766336150245,0.10552336638497549,9,0.0625,0.5,1.863220898199728
9,3.708962379054629,,0.12760641066540587,,1.0,0.0,10,0.125,0.5,1.863220898199728
10,3.666435927731677,,0.14095547053677163,,1.0,0.0,12,0.5,0.5,1.863220898199728
11,0.0,1.0560594823273275,0.0,0.02400341071414009,0.0,1.0,13,0.000244140625,0.25,1.863220898199728
12,0.0,1.0569961948584505,0.0,0.03254013004899437,0.0,1.0,14,0.00048828125,0.25,1.863220898199728
13,0.0,1.0216619852276019,0.0,0.03608487130462903,0.0,1.0,15,0.0009765625,0.25,1.863220898199728
14,0.0,1.0661874288508497,0.0,0.03402830111253382,0.0,1.0,16,0.001953125,0.25,1.863220898199728
15,0.0,1.141940647609652,0.0,0.0735625572584927,0.0,1.0,17,0.00390625,0.25,1.863220898199728
16,3.148445363861806,1.1959227461841928,0.2807028367131446,0.10708287842253406,0.33703570448261383,0.6629642955173862,18,0.0078125,0.25,1.863220898199728
17,3.465162962809733,1.4602232687138506,0.13466304539089888,0.24990179802822013,0.6900623155379347,0.3099376844620653,19,0.015625,0.25,1.863220898199728
18,3.6665743378722726,1.5994579111622436,0.11633932006730065,0.3735610011094444,0.8838493113951481,0.11615068860485195,20,0.03125,0.25,1.863220898199728
19,3.74040680660956,,0.11321403999980074,,1.0,0.0,21,0.0625,0.25,1.863220898199728
20,3.7954367853507183,,0.10568785510910639,,1.0,0.0,22,0.125,0.25,1.863220898199728
21,3.7992455903519478,,0.12141606024416125,,1.0,0.0,23,0.25,0.25,1.863220898199728
22,3.7387634821335465,,0.11336216729026041,,1.0,0.0,24,0.5,0.25,1.863220898199728
23,0.0,1.0303017896643287,0.0,0.03168312851866992,0.0,1.0,25,0.000244140625,0.125,1.863220898199728
24,0.0,1.0526548135927905,0.0,0.02862088001747749,0.0,1.0,26,0.00048828125,0.125,1.863220898199728
25,0.0,1.0355451149286141,0.0,0.03511254939422256,0.0,1.0,27,0.0009765625,0.125,1.863220898199728
26,0.0,1.0900033451703166,0.0,0.05017688907250233,0.0,1.0,28,0.001953125,0.125,1.863220898199728
27,3.0595574086857686,1.1599996851446834,0.32018817004847766,0.0935378081918296,0.24216119603634467,0.7578388039636553,29,0.00390625,0.125,1.863220898199728
28,3.4012043399673146,1.3812275981587347,0.1743468992376905,0.21581129956437747,0.6238650393794288,0.37613496062057117,30,0.0078125,0.125,1.863220898199728
29,3.637350132648892,1.6578870766126736,0.12030354712904946,0.3435231098031783,0.8317873683614121,0.1682126316385879,31,0.015625,0.125,1.863220898199728
30,3.710509601903696,,0.107667765147214,,1.0,0.0,32,0.03125,0.125,1.863220898199728
31,3.776142846559539,,0.09312818567004688,,1.0,0.0,33,0.0625,0.125,1.863220898199728
32,3.818006644242444,,0.09500143613342163,,1.0,0.0,34,0.125,0.125,1.863220898199728
33,3.8096932570384787,,0.1178240373283251,,1.0,0.0,35,0.25,0.125,1.863220898199728
34,3.7868244807836353,,0.09255913879911445,,1.0,0.0,36,0.5,0.125,1.863220898199728
35,0.0,1.0171614616203417,0.0,0.031330474914859435,0.0,1.0,37,0.000244140625,0.0625,1.863220898199728
36,0.0,0.9838509012371325,0.0,0.040646167643724966,0.0,1.0,38,0.00048828125,0.0625,1.863220898199728
37,0.0,1.0477474047810333,0.0,0.04032453261142153,0.0,1.0,39,0.0009765625,0.0625,1.863220898199728
38,3.014053557381495,1.1322682433530167,0.3171965994888451,0.08116108164985514,0.15937629278450188,0.8406237072154982,40,0.001953125,0.0625,1.863220898199728
39,3.3693523461829726,1.283376136834371,0.19236084669406883,0.16038261924406388,0.5301340510878861,0.4698659489121139,41,0.00390625,0.0625,1.863220898199728
40,3.62097821005962,1.7989681868384364,0.09155370795586529,0.4253952154656951,0.769495350836691,0.23050464916330912,42,0.0078125,0.0625,1.863220898199728
41,3.7255642420559534,1.871593584680834,0.10893477601729964,0.37666929536837807,0.8690468377478585,0.1309531622521415,43,0.015625,0.0625,1.863220898199728
42,3.7513262372299025,,0.1093695046484789,,1.0,0.0,44,0.03125,0.0625,1.863220898199728
43,3.7820735089756337,,0.10516968893335475,,1.0,0.0,45,0.0625,0.0625,1.863220898199728
44,3.8291993242028908,,0.09595994617952919,,1.0,0.0,46,0.125,0.0625,1.863220898199728
45,3.825628822286169,,0.10421508861780227,,1.0,0.0,47,0.25,0.0625,1.863220898199728
46,3.847235970926282,,0.10000984246210973,,1.0,0.0,48,0.5,0.0625,1.863220898199728
47,0.0,1.032772280724228,0.0,0.019248973733533587,0.0,1.0,49,0.000244140625,0.03125,1.863220898199728
48,0.0,0.9927115806854453,0.0,0.03775009781019802,0.0,1.0,50,0.00048828125,0.03125,1.863220898199728
49,0.0,1.0803159316540978,0.0,0.04525271543483279,0.0,1.0,51,0.0009765625,0.03125,1.863220898199728
50,3.056971414190619,1.137750787233758,0.2696059938050194,0.06721934226707467,0.25096879486343837,0.7490312051365616,52,0.001953125,0.03125,1.863220898199728
51,3.4917207711438234,1.3655742113099583,0.16649682180357003,0.21686071016565542,0.6318272838010995,0.3681727161989004,53,0.00390625,0.03125,1.863220898199728
52,3.6784330784917585,1.7735510876984353,0.10130920628174654,0.3720166390351477,0.840866188079017,0.15913381192098297,54,0.0078125,0.03125,1.863220898199728
53,3.7304445625019778,,0.1054924945574669,,1.0,0.0,55,0.015625,0.03125,1.863220898199728
54,3.7534299862117093,,0.093527070975695,,1.0,0.0,56,0.03125,0.03125,1.863220898199728
55,3.789775971451524,,0.07594441250603523,,1.0,0.0,57,0.0625,0.03125,1.863220898199728
56,3.8168102642827497,,0.07605452252695731,,1.0,0.0,58,0.125,0.03125,1.863220898199728
57,3.8239611406880547,,0.0916369085552606,,1.0,0.0,59,0.25,0.03125,1.863220898199728
58,3.828946810760235,,0.08532067216830176,,1.0,0.0,60,0.5,0.03125,1.863220898199728
59,0.0,1.0005171983229788,0.0,0.028703652556375178,0.0,1.0,61,0.000244140625,0.015625,1.863220898199728
60,0.0,0.9985251390454115,0.0,0.04285055341065402,0.0,1.0,62,0.00048828125,0.015625,1.863220898199728
61,2.9621808386768183,1.1198253577991883,0.30264719151363445,0.08564894619051693,0.1516858047914607,0.8483141952085393,63,0.0009765625,0.015625,1.863220898199728
62,3.3990373089751933,1.2508000372574035,0.17656673427633446,0.15772788341574479,0.5662852463753303,0.4337147536246697,64,0.001953125,0.015625,1.863220898199728
63,3.65659997187213,1.691714441988209,0.0986909375513651,0.3969532750476029,0.8243470729411402,0.17565292705885988,65,0.00390625,0.015625,1.863220898199728
64,3.7517257650818925,,0.10145094379984326,,1.0,0.0,66,0.0078125,0.015625,1.863220898199728
65,3.7731126248734084,,0.0850340912053102,,1.0,0.0,67,0.015625,0.015625,1.863220898199728
66,3.8012628866013185,,0.08647934379038323,,1.0,0.0,68,0.03125,0.015625,1.863220898199728
67,3.818748348359103,,0.082150732837885,,1.0,0.0,69,0.0625,0.015625,1.863220898199728
68,3.826993451248856,,0.05631237135847544,,1.0,0.0,70,0.125,0.015625,1.863220898199728
69,3.839626867582893,,0.09171369505243913,,1.0,0.0,71,0.25,0.015625,1.863220898199728
70,3.8452034349338624,,0.08974670077436868,,1.0,0.0,72,0.5,0.015625,1.863220898199728
